q_id,web_list
4365,"[807, 18, 1573, 1249, 606]"
4366,"[658, 665, 667, 628, 98]"
4367,"[98, 96, 97, 420, 1700]"
4368,"[665, 420, 1700, 876, 658]"
4369,"[126, 1563, 1541, 658, 807]"
4370,"[18, 16, 1249, 1573, 807]"
4371,"[665, 1902, 420, 667, 877]"
4372,"[1320, 904, 124, 628, 938]"
4373,"[420, 658, 807, 628, 18]"
4374,"[18, 665, 807, 403, 749]"
4375,"[420, 126, 881, 1631, 96]"
4376,"[114, 1573, 807, 18, 1275]"
4377,"[18, 807, 1204, 1574, 1573]"
4378,"[807, 884, 16, 1521, 413]"
4379,"[658, 665, 420, 807, 18]"
4380,"[1929, 1611, 1304, 807, 1618]"
4381,"[665, 420, 876, 126, 1885]"
4382,"[1457, 501, 1404, 1249, 590]"
4383,"[665, 1573, 420, 884, 667]"
4384,"[1573, 18, 807, 1204, 1574]"
4385,"[1613, 1573, 665, 1611, 1194]"
4386,"[807, 18, 92, 707, 403]"
4387,"[1574, 18, 798, 807, 1573]"
4388,"[807, 18, 1063, 1204, 662]"
4389,"[1747, 863, 865, 1717, 18]"
4390,"[1882, 1751, 863, 1747, 865]"
4391,"[313, 1923, 1594, 314, 1593]"
4392,"[1585, 1923, 1597, 1584, 1693]"
4393,"[1717, 18, 1138, 1428, 1923]"
4394,"[18, 807, 1900, 655, 477]"
4395,"[1747, 863, 1923, 865, 18]"
4396,"[314, 1204, 1573, 606, 1574]"
4397,"[1747, 863, 865, 1717, 18]"
4398,"[1747, 863, 865, 1923, 1733]"
4399,"[807, 18, 1679, 1204, 1567]"
4400,"[1574, 18, 313, 1923, 1115]"
4401,"[1249, 667, 1574, 807, 1923]"
4402,"[18, 1717, 807, 1138, 863]"
4403,"[1923, 1437, 612, 1778, 18]"
4404,"[1923, 1574, 18, 807, 1404]"
4405,"[314, 1594, 1622, 1563, 1693]"
4406,"[18, 807, 863, 1747, 865]"
4407,"[1115, 1574, 1028, 18, 715]"
4408,"[18, 749, 903, 612, 1923]"
4409,"[863, 1747, 865, 807, 18]"
4410,"[1747, 863, 865, 1563, 1583]"
4411,"[1594, 1115, 807, 1596, 1574]"
4412,"[1923, 649, 611, 643, 1654]"
4413,"[863, 1747, 865, 18, 613]"
4414,"[1717, 16, 18, 314, 449]"
4415,"[1573, 1560, 1574, 1543, 1596]"
4416,"[807, 1923, 18, 863, 1747]"
4417,"[18, 863, 1747, 865, 807]"
4418,"[18, 1923, 1597, 863, 1204]"
4419,"[1923, 1717, 18, 314, 863]"
4420,"[313, 1925, 1596, 794, 18]"
4421,"[807, 18, 1204, 1567, 1574]"
4422,"[863, 1747, 865, 613, 314]"
4423,"[863, 1747, 865, 314, 1923]"
4424,"[1594, 1589, 1629, 1596, 1563]"
4425,"[18, 1923, 1204, 1573, 1574]"
4426,"[18, 807, 1923, 1204, 863]"
4427,"[1717, 1742, 1923, 18, 1679]"
4428,"[863, 1747, 865, 314, 1923]"
4429,"[18, 1573, 1923, 700, 665]"
4430,"[807, 1457, 314, 1495, 1574]"
4431,"[1621, 1597, 1585, 1194, 1563]"
4432,"[1929, 1922, 1897, 18, 1692]"
4433,"[1692, 1892, 1067, 1588, 1906]"
4434,"[1573, 1896, 1563, 114, 18]"
4435,"[1922, 1897, 1906, 535, 1692]"
4436,"[1922, 1897, 1896, 1929, 807]"
4437,"[561, 1461, 807, 478, 786]"
4438,"[455, 1611, 884, 1191, 114]"
4439,"[926, 1554, 1625, 1563, 1905]"
4440,"[1922, 1897, 1573, 1611, 48]"
4441,"[1204, 18, 667, 1249, 1573]"
4442,"[535, 1897, 1922, 114, 1573]"
4443,"[114, 807, 1896, 18, 1573]"
4444,"[1922, 1897, 1896, 1573, 1899]"
4445,"[891, 535, 693, 1611, 544]"
4446,"[114, 1573, 807, 18, 16]"
4447,"[1611, 1113, 926, 1596, 1710]"
4448,"[807, 18, 1573, 390, 114]"
4449,"[114, 1611, 1896, 807, 1249]"
4450,"[1204, 18, 16, 667, 1567]"
4451,"[1573, 114, 455, 18, 1611]"
4452,"[1896, 1905, 1906, 1534, 1627]"
4453,"[1573, 1906, 114, 1922, 1897]"
4454,"[807, 18, 114, 1573, 1611]"
4455,"[1204, 1573, 1611, 807, 18]"
4456,"[1567, 1905, 1627, 1906, 1563]"
4457,"[114, 535, 807, 1929, 18]"
4458,"[114, 535, 1573, 1922, 1897]"
4459,"[1573, 807, 390, 1503, 535]"
4460,"[16, 1567, 43, 1404, 1896]"
4461,"[891, 1573, 807, 1113, 1692]"
4462,"[1567, 403, 807, 18, 480]"
4463,"[114, 1113, 1896, 1611, 1596]"
4464,"[1906, 1896, 1573, 1113, 18]"
4465,"[1906, 1892, 1896, 321, 1627]"
4466,"[114, 455, 1929, 535, 1897]"
4467,"[1573, 16, 807, 1611, 649]"
4468,"[18, 807, 114, 1573, 1204]"
4469,"[1573, 1906, 1528, 114, 1611]"
4470,"[1899, 1906, 1596, 419, 1113]"
4471,"[1567, 18, 16, 1905, 1573]"
4472,"[114, 1349, 1922, 1897, 18]"
4473,"[1573, 807, 888, 114, 1585]"
4474,"[1157, 888, 1599, 321, 884]"
4475,"[1896, 368, 1072, 1607, 901]"
4476,"[403, 807, 480, 1723, 739]"
4477,"[1896, 18, 1191, 1607, 691]"
4478,"[1896, 1607, 1157, 901, 368]"
4479,"[1607, 1896, 901, 1186, 739]"
4480,"[1896, 1056, 1113, 368, 18]"
4481,"[1725, 403, 1186, 1863, 608]"
4482,"[1896, 1922, 1897, 1573, 18]"
4483,"[1896, 1072, 1573, 18, 1894]"
4484,"[1567, 18, 37, 807, 54]"
4485,"[18, 1567, 1574, 807, 884]"
4486,"[1567, 16, 807, 403, 18]"
4487,"[18, 891, 1863, 1574, 807]"
4488,"[368, 1603, 1157, 372, 1072]"
4489,"[1072, 18, 1896, 54, 58]"
4490,"[1567, 18, 807, 1573, 480]"
4491,"[18, 807, 1567, 1573, 57]"
4492,"[901, 1607, 368, 886, 1725]"
4493,"[1896, 1894, 1574, 891, 1191]"
4494,"[1612, 1072, 1896, 1626, 1574]"
4495,"[1896, 1613, 1629, 1194, 1191]"
4496,"[1896, 1157, 18, 1204, 807]"
4497,"[18, 807, 1204, 501, 1507]"
4498,"[1567, 18, 807, 48, 1573]"
4499,"[1896, 1191, 18, 1894, 1193]"
4500,"[18, 623, 54, 58, 57]"
4501,"[18, 1204, 807, 1573, 739]"
4502,"[18, 807, 1573, 1567, 41]"
4503,"[1896, 1056, 807, 1113, 368]"
4504,"[807, 649, 798, 1573, 18]"
4505,"[1896, 1584, 1194, 1574, 886]"
4506,"[1896, 1922, 1897, 807, 18]"
4507,"[18, 1574, 807, 160, 1567]"
4508,"[18, 1567, 807, 1063, 16]"
4509,"[1157, 1186, 1574, 1603, 58]"
4510,"[1896, 1072, 1894, 18, 1567]"
4511,"[1613, 1896, 1530, 1563, 18]"
4512,"[1896, 1157, 886, 368, 1033]"
4513,"[1896, 739, 623, 18, 1825]"
4514,"[1896, 1072, 1193, 18, 54]"
4515,"[1072, 368, 1607, 623, 371]"
4516,"[1193, 160, 18, 1025, 921]"
4517,"[1896, 1574, 37, 18, 1530]"
4518,"[1896, 1778, 1915, 1157, 1574]"
4519,"[1204, 807, 73, 16, 1006]"
4520,"[807, 1574, 18, 480, 1567]"
4521,"[1567, 16, 1204, 661, 37]"
4522,"[1573, 807, 665, 18, 700]"
4523,"[18, 1567, 807, 1204, 403]"
4524,"[18, 403, 1204, 606, 16]"
4525,"[18, 807, 606, 1204, 403]"
4526,"[647, 160, 18, 1772, 807]"
4527,"[18, 1204, 807, 403, 1567]"
4528,"[18, 807, 1574, 1204, 1573]"
4529,"[18, 807, 1204, 16, 82]"
4530,"[18, 401, 1715, 807, 33]"
4531,"[807, 18, 1573, 403, 1204]"
4532,"[807, 1204, 18, 645, 606]"
4533,"[1320, 749, 18, 647, 160]"
4534,"[18, 807, 649, 1573, 1574]"
4535,"[807, 1573, 18, 1204, 665]"
4536,"[1204, 807, 18, 1573, 641]"
4537,"[1679, 1204, 807, 1567, 16]"
4538,"[1567, 1204, 18, 807, 1573]"
4539,"[269, 807, 18, 1204, 33]"
4540,"[18, 1204, 1006, 807, 1574]"
4541,"[1204, 18, 807, 606, 1679]"
4542,"[807, 18, 1573, 1204, 1574]"
4543,"[1204, 1573, 1679, 1249, 1567]"
4544,"[807, 1204, 18, 606, 1573]"
4545,"[807, 1204, 16, 18, 1006]"
4546,"[807, 1204, 18, 661, 635]"
4547,"[807, 1204, 1567, 1679, 18]"
4548,"[18, 807, 1204, 606, 1573]"
4549,"[18, 807, 1204, 403, 1573]"
4550,"[1679, 1567, 807, 1573, 403]"
4551,"[18, 807, 639, 1574, 269]"
4552,"[18, 807, 1573, 1204, 649]"
4553,"[18, 1679, 807, 630, 661]"
4554,"[480, 403, 807, 1679, 111]"
4555,"[807, 1574, 126, 1882, 1204]"
4556,"[18, 1204, 807, 1039, 304]"
4557,"[606, 1204, 807, 18, 1567]"
4558,"[807, 18, 1204, 1679, 1574]"
4559,"[18, 1204, 446, 1574, 807]"
4560,"[807, 1573, 1204, 639, 18]"
4561,"[1204, 807, 18, 1544, 1573]"
4562,"[790, 807, 1611, 1593, 1022]"
4563,"[807, 1521, 1610, 884, 18]"
4564,"[1725, 330, 807, 1186, 1573]"
4565,"[403, 18, 807, 1573, 1574]"
4566,"[1204, 501, 1453, 1573, 18]"
4567,"[1267, 18, 807, 1573, 1675]"
4568,"[807, 18, 1204, 1574, 1900]"
4569,"[1896, 884, 807, 1574, 557]"
4570,"[1574, 1573, 478, 18, 500]"
4571,"[1929, 1603, 807, 1404, 1592]"
4572,"[1194, 1596, 419, 115, 1563]"
4573,"[438, 1270, 1080, 1268, 451]"
4574,"[452, 1394, 18, 807, 406]"
4575,"[807, 1567, 18, 1204, 1249]"
4576,"[403, 1567, 1249, 606, 1204]"
4577,"[1917, 84, 1584, 1574, 18]"
4578,"[1900, 807, 473, 884, 1574]"
4579,"[1896, 18, 807, 1573, 1194]"
4580,"[18, 807, 91, 1574, 1573]"
4581,"[1564, 1489, 884, 1588, 1554]"
4582,"[1896, 1574, 1900, 1915, 1194]"
4583,"[1676, 807, 451, 739, 448]"
4584,"[18, 807, 1204, 1573, 1574]"
4585,"[1607, 807, 18, 901, 1574]"
4586,"[1204, 1567, 1574, 413, 1573]"
4587,"[18, 807, 868, 41, 1574]"
4588,"[1915, 1574, 672, 1194, 1193]"
4589,"[18, 1934, 1611, 1573, 1194]"
4590,"[1574, 1066, 1907, 106, 1193]"
4591,"[18, 807, 1567, 1574, 480]"
4592,"[1863, 18, 1473, 1574, 1809]"
4593,"[403, 1567, 18, 1495, 1404]"
4594,"[1574, 1573, 37, 1603, 480]"
4595,"[1900, 807, 18, 1725, 112]"
4596,"[1574, 1894, 1596, 1194, 1064]"
4597,"[1587, 18, 113, 1573, 1544]"
4598,"[18, 1567, 807, 1204, 16]"
4599,"[1567, 807, 1915, 1563, 18]"
4600,"[807, 1906, 18, 1528, 425]"
4601,"[18, 1404, 501, 1301, 807]"
4602,"[1587, 1191, 884, 807, 1554]"
4603,"[18, 807, 406, 407, 1574]"
4604,"[1612, 1927, 1066, 1538, 95]"
4605,"[807, 18, 403, 1567, 1204]"
4606,"[1567, 18, 807, 1574, 1573]"
4607,"[807, 1249, 1585, 1279, 1267]"
4608,"[1267, 1279, 451, 448, 1691]"
4609,"[1269, 1279, 1689, 1935, 1104]"
4610,"[1928, 18, 1279, 88, 1730]"
4611,"[1279, 1742, 1636, 807, 1679]"
4612,"[1279, 613, 1582, 88, 533]"
4613,"[1573, 1277, 18, 807, 1279]"
4614,"[432, 1279, 1295, 442, 449]"
4615,"[1906, 1279, 1874, 1928, 1807]"
4616,"[1689, 1277, 1267, 451, 1691]"
4617,"[1936, 1935, 807, 1277, 1574]"
4618,"[1279, 1267, 533, 905, 1898]"
4619,"[1677, 1279, 49, 88, 533]"
4620,"[46, 449, 1277, 1267, 311]"
4621,"[18, 1204, 1691, 667, 37]"
4622,"[1279, 1936, 1935, 1269, 1267]"
4623,"[18, 1279, 1277, 807, 1267]"
4624,"[1279, 448, 1277, 1295, 1574]"
4625,"[1123, 1279, 1189, 1180, 1269]"
4626,"[18, 1279, 1582, 1718, 1730]"
4627,"[1301, 1279, 905, 792, 49]"
4628,"[1279, 1718, 905, 533, 1380]"
4629,"[1204, 1573, 807, 18, 1279]"
4630,"[1573, 1301, 692, 1874, 18]"
4631,"[1279, 807, 1267, 1574, 448]"
4632,"[1279, 1301, 1874, 1870, 1824]"
4633,"[18, 48, 16, 1573, 1567]"
4634,"[1874, 1824, 1870, 807, 18]"
4635,"[1874, 1677, 1824, 1252, 1870]"
4636,"[1279, 17, 533, 905, 1730]"
4637,"[1279, 1277, 807, 1295, 1691]"
4638,"[1279, 1936, 437, 1935, 1267]"
4639,"[1279, 1677, 1874, 1824, 1870]"
4640,"[18, 1679, 807, 1574, 1204]"
4641,"[1249, 606, 18, 16, 1563]"
4642,"[1279, 18, 1204, 792, 1582]"
4643,"[1279, 1267, 457, 1582, 792]"
4644,"[18, 1279, 1677, 807, 1574]"
4645,"[1677, 1674, 88, 905, 533]"
4646,"[1750, 1279, 404, 613, 402]"
4647,"[1277, 1691, 1279, 1677, 1267]"
4648,"[807, 18, 1279, 1928, 1267]"
4649,"[18, 1279, 807, 1574, 1267]"
4650,"[1279, 1574, 446, 1266, 404]"
4651,"[18, 612, 1573, 665, 16]"
4652,"[612, 1119, 1923, 329, 807]"
4653,"[1677, 1325, 807, 408, 18]"
4654,"[807, 1573, 798, 649, 18]"
4655,"[1567, 1574, 1320, 927, 160]"
4656,"[1679, 1717, 807, 403, 650]"
4657,"[807, 1574, 18, 420, 1902]"
4658,"[1902, 1573, 420, 665, 1700]"
4659,"[18, 807, 930, 1267, 1473]"
4660,"[1574, 807, 18, 1204, 667]"
4661,"[411, 1689, 1247, 1900, 807]"
4662,"[18, 531, 807, 1508, 403]"
4663,"[411, 1239, 402, 446, 807]"
4664,"[1055, 1053, 1106, 122, 263]"
4665,"[930, 1574, 807, 160, 58]"
4666,"[18, 807, 1204, 1573, 336]"
4667,"[18, 807, 650, 665, 403]"
4668,"[18, 807, 311, 1731, 1187]"
4669,"[505, 1302, 1902, 807, 1500]"
4670,"[478, 18, 1924, 1778, 807]"
4671,"[807, 1412, 1457, 46, 420]"
4672,"[845, 1403, 1449, 834, 1213]"
4673,"[1902, 1567, 16, 1544, 1204]"
4674,"[807, 18, 798, 1320, 531]"
4675,"[18, 807, 649, 1204, 1573]"
4676,"[1573, 807, 798, 884, 662]"
4677,"[884, 18, 1574, 417, 807]"
4678,"[1548, 420, 1893, 1520, 18]"
4679,"[1019, 884, 1027, 417, 1574]"
4680,"[807, 1194, 1664, 1778, 18]"
4681,"[111, 468, 1063, 568, 571]"
4682,"[18, 807, 1204, 798, 606]"
4683,"[18, 807, 16, 1204, 606]"
4684,"[807, 1574, 1204, 18, 446]"
4685,"[16, 1249, 58, 57, 54]"
4686,"[1320, 403, 749, 807, 647]"
4687,"[452, 1574, 1873, 1300, 1836]"
4688,"[807, 1204, 18, 1573, 1679]"
4689,"[18, 807, 403, 1679, 1574]"
4690,"[1574, 18, 1573, 480, 1204]"
4691,"[807, 18, 1204, 41, 33]"
4692,"[403, 18, 807, 1574, 1567]"
4693,"[807, 1204, 18, 1573, 1574]"
4694,"[18, 807, 655, 1863, 1846]"
4695,"[1611, 1266, 1882, 3, 111]"
4696,"[18, 650, 712, 884, 110]"
4697,"[18, 807, 16, 501, 1573]"
4698,"[18, 647, 807, 1573, 1574]"
4699,"[807, 1611, 1266, 1594, 1593]"
4700,"[18, 649, 807, 661, 784]"
4701,"[807, 1596, 884, 1611, 1594]"
4702,"[1574, 1287, 84, 1554, 1489]"
4703,"[18, 807, 1611, 1287, 1587]"
4704,"[1611, 48, 1194, 1585, 807]"
4705,"[18, 54, 58, 57, 884]"
4706,"[18, 1204, 807, 16, 606]"
4707,"[18, 807, 606, 1204, 650]"
4708,"[933, 160, 930, 18, 655]"
4709,"[18, 1573, 807, 54, 57]"
4710,"[1204, 606, 18, 1723, 807]"
4711,"[18, 807, 401, 1204, 8]"
4712,"[18, 807, 1895, 401, 1194]"
4713,"[807, 18, 1573, 1204, 884]"
4714,"[18, 807, 1204, 1573, 606]"
4715,"[57, 54, 58, 1611, 18]"
4716,"[18, 807, 1204, 401, 639]"
4717,"[18, 807, 1204, 1573, 16]"
4718,"[807, 73, 884, 1611, 480]"
4719,"[807, 18, 1573, 1567, 16]"
4720,"[111, 18, 884, 1574, 48]"
4721,"[1785, 807, 105, 1718, 49]"
4722,"[18, 807, 1204, 16, 337]"
4723,"[807, 1574, 18, 58, 54]"
4724,"[927, 561, 807, 1574, 18]"
4725,"[18, 807, 647, 1573, 16]"
4726,"[18, 1574, 661, 401, 58]"
4727,"[480, 37, 1204, 1249, 1567]"
4728,"[73, 18, 1204, 58, 54]"
4729,"[18, 807, 661, 1574, 1573]"
4730,"[1574, 884, 1611, 1917, 1897]"
4731,"[18, 1895, 807, 54, 58]"
4732,"[1404, 501, 1567, 18, 16]"
4733,"[417, 807, 18, 1334, 798]"
4734,"[639, 1457, 18, 502, 1846]"
4735,"[18, 1249, 1573, 807, 1204]"
4736,"[18, 160, 57, 54, 58]"
4737,"[18, 807, 1204, 1573, 606]"
4738,"[807, 18, 650, 1573, 672]"
4739,"[1249, 807, 1461, 884, 18]"
4740,"[18, 1573, 784, 807, 1574]"
4741,"[18, 807, 1573, 1204, 1574]"
4742,"[807, 1573, 650, 660, 1434]"
4743,"[1567, 807, 18, 403, 1204]"
4744,"[1573, 18, 1900, 1204, 1596]"
4745,"[1204, 807, 1573, 18, 649]"
4746,"[1924, 1900, 478, 1884, 807]"
4747,"[1573, 478, 1900, 1902, 807]"
4748,"[807, 1573, 1574, 41, 31]"
4749,"[561, 1573, 1434, 1461, 1204]"
4750,"[807, 1204, 18, 478, 1573]"
4751,"[1457, 1204, 51, 1573, 687]"
4752,"[18, 807, 1555, 1619, 1722]"
4753,"[561, 478, 1884, 1573, 807]"
4754,"[1573, 445, 650, 807, 1204]"
4755,"[478, 1924, 1573, 807, 1884]"
4756,"[18, 1573, 1204, 114, 649]"
4757,"[1204, 807, 1573, 18, 649]"
4758,"[1521, 1610, 807, 1204, 1573]"
4759,"[1204, 478, 807, 1924, 1461]"
4760,"[901, 1915, 1588, 1574, 807]"
4761,"[1204, 807, 478, 1573, 1924]"
4762,"[1573, 807, 649, 18, 1204]"
4763,"[1249, 1267, 1750, 1277, 578]"
4764,"[1573, 478, 1204, 1924, 786]"
4765,"[1900, 18, 1573, 1204, 1574]"
4766,"[445, 1573, 1204, 807, 18]"
4767,"[1573, 1924, 807, 478, 1204]"
4768,"[807, 1204, 18, 561, 478]"
4769,"[1924, 478, 1573, 1434, 786]"
4770,"[1573, 1204, 18, 807, 114]"
4771,"[1574, 811, 868, 18, 1204]"
4772,"[18, 807, 1573, 16, 1204]"
4773,"[1574, 807, 1249, 501, 1204]"
4774,"[807, 1573, 18, 1204, 1567]"
4775,"[16, 18, 807, 1573, 1567]"
4776,"[18, 16, 1573, 807, 1204]"
4777,"[18, 1573, 807, 636, 1434]"
4778,"[807, 1204, 1573, 18, 649]"
4779,"[1457, 1438, 502, 501, 18]"
4780,"[478, 1924, 1900, 401, 1902]"
4781,"[807, 18, 1936, 1574, 1267]"
4782,"[1204, 18, 1573, 1434, 786]"
4783,"[807, 1573, 401, 1204, 478]"
4784,"[807, 1573, 1204, 18, 445]"
4785,"[807, 18, 1573, 1204, 1567]"
4786,"[1204, 1573, 18, 1457, 807]"
4787,"[807, 1204, 1573, 18, 606]"
4788,"[18, 807, 1204, 1573, 403]"
4789,"[478, 1924, 1204, 807, 1461]"
4790,"[16, 1204, 807, 1461, 1679]"
4791,"[54, 58, 57, 884, 807]"
4792,"[478, 401, 1573, 1924, 807]"
4793,"[807, 18, 1573, 1204, 445]"
4794,"[807, 1204, 18, 1573, 478]"
4795,"[807, 1204, 18, 606, 16]"
4796,"[18, 807, 336, 1204, 1573]"
4797,"[18, 606, 16, 1204, 1249]"
4798,"[807, 18, 1573, 606, 1204]"
4799,"[401, 807, 1573, 478, 884]"
4800,"[807, 18, 1204, 478, 1924]"
4801,"[18, 807, 1204, 16, 1573]"
4802,"[1573, 807, 1204, 18, 114]"
4803,"[807, 18, 1204, 606, 1573]"
4804,"[1461, 401, 807, 478, 1434]"
4805,"[807, 1204, 18, 1573, 884]"
4806,"[18, 388, 1204, 114, 807]"
4807,"[1204, 18, 807, 662, 1573]"
4808,"[18, 1204, 16, 807, 639]"
4809,"[1249, 111, 807, 1611, 1585]"
4810,"[401, 478, 1461, 807, 1204]"
4811,"[57, 58, 54, 807, 884]"
4812,"[1249, 1204, 1457, 1404, 606]"
4813,"[807, 16, 1204, 18, 1573]"
4814,"[478, 1924, 1249, 884, 116]"
4815,"[807, 1204, 18, 1573, 1544]"
4816,"[1461, 807, 16, 561, 1204]"
4817,"[807, 1204, 662, 445, 18]"
4818,"[18, 336, 807, 1204, 662]"
4819,"[807, 1461, 561, 18, 1204]"
4820,"[401, 1204, 16, 807, 1461]"
4821,"[807, 18, 1573, 1204, 884]"
4822,"[1204, 807, 18, 1573, 478]"
4823,"[884, 807, 1573, 18, 1204]"
4824,"[807, 1461, 1204, 16, 561]"
4825,"[807, 18, 1567, 1573, 1204]"
4826,"[1204, 16, 807, 1461, 1679]"
4827,"[807, 1574, 1573, 1204, 1748]"
4828,"[1555, 18, 1617, 807, 649]"
4829,"[1249, 110, 606, 1304, 18]"
4830,"[1249, 807, 1611, 1194, 1585]"
4831,"[510, 1473, 1249, 18, 452]"
4832,"[1249, 1574, 18, 501, 1563]"
4833,"[1574, 18, 807, 1573, 1204]"
4834,"[1555, 1520, 1550, 1554, 1518]"
4835,"[18, 807, 403, 1204, 1573]"
4836,"[1574, 1612, 470, 620, 1194]"
4837,"[1618, 1574, 1194, 868, 1748]"
4838,"[1587, 18, 1574, 1907, 114]"
4839,"[1567, 807, 884, 1249, 1618]"
4840,"[1404, 501, 1449, 1457, 1573]"
4841,"[1574, 1438, 1404, 1457, 18]"
4842,"[891, 1619, 1618, 18, 884]"
4843,"[1573, 1574, 1748, 1778, 1194]"
4844,"[1619, 1555, 807, 403, 1617]"
4845,"[926, 891, 1563, 1597, 1625]"
4846,"[18, 1567, 37, 1574, 1193]"
4847,"[926, 1585, 1594, 602, 1583]"
4848,"[1194, 1916, 1574, 160, 425]"
4849,"[1574, 18, 1618, 891, 884]"
4850,"[1915, 891, 1194, 1584, 1618]"
4851,"[1249, 1574, 1573, 18, 54]"
4852,"[1304, 884, 807, 1204, 18]"
4853,"[807, 18, 403, 1473, 1574]"
4854,"[807, 18, 1204, 1573, 798]"
4855,"[1249, 1063, 892, 1596, 1611]"
4856,"[1617, 1618, 926, 1611, 1194]"
4857,"[37, 18, 1567, 1457, 1618]"
4858,"[1052, 1562, 1194, 1068, 1598]"
4859,"[926, 1194, 1618, 891, 884]"
4860,"[1574, 798, 415, 417, 27]"
4861,"[1249, 1574, 891, 1194, 1618]"
4862,"[1574, 115, 1194, 1447, 1618]"
4863,"[1574, 807, 1249, 1457, 18]"
4864,"[1249, 501, 1404, 1457, 1588]"
4865,"[1194, 115, 425, 1574, 620]"
4866,"[501, 1404, 1573, 18, 891]"
4867,"[1573, 1618, 18, 1574, 1204]"
4868,"[1574, 1194, 18, 884, 1618]"
4869,"[1612, 1574, 807, 884, 1603]"
4870,"[1249, 926, 1618, 1194, 1585]"
4871,"[18, 807, 1573, 1204, 16]"
4872,"[120, 1573, 807, 18, 58]"
4873,"[1573, 807, 18, 1204, 636]"
4874,"[18, 798, 807, 1204, 1573]"
4875,"[1204, 18, 807, 1573, 661]"
4876,"[1292, 1272, 1277, 1295, 451]"
4877,"[650, 1204, 661, 18, 807]"
4878,"[807, 18, 1204, 1573, 798]"
4879,"[1573, 18, 807, 1249, 1882]"
4880,"[807, 18, 41, 31, 33]"
4881,"[18, 807, 403, 1161, 1574]"
4882,"[18, 807, 1573, 798, 636]"
4883,"[786, 1476, 1482, 18, 636]"
4884,"[120, 798, 401, 18, 38]"
4885,"[18, 1573, 216, 1204, 1592]"
4886,"[1573, 18, 58, 54, 57]"
4887,"[1573, 1204, 807, 18, 16]"
4888,"[807, 18, 1204, 1573, 16]"
4889,"[18, 807, 1204, 1573, 661]"
4890,"[807, 1573, 120, 18, 1574]"
4891,"[1573, 18, 1204, 1597, 1292]"
4892,"[807, 18, 1204, 120, 1574]"
4893,"[120, 18, 636, 807, 1292]"
4894,"[807, 18, 1679, 1567, 16]"
4895,"[1896, 120, 1113, 1573, 1188]"
4896,"[1573, 636, 798, 120, 18]"
4897,"[807, 1573, 18, 1204, 1679]"
4898,"[1573, 18, 807, 1204, 54]"
4899,"[807, 18, 1204, 1161, 798]"
4900,"[18, 807, 1204, 1573, 16]"
4901,"[1573, 18, 114, 807, 1204]"
4902,"[18, 807, 1573, 1204, 54]"
4903,"[807, 18, 1204, 1573, 16]"
4904,"[18, 807, 1573, 1204, 120]"
4905,"[18, 807, 1573, 1204, 120]"
4906,"[18, 1204, 16, 1573, 1679]"
4907,"[1573, 18, 807, 1204, 54]"
4908,"[1573, 445, 1585, 18, 120]"
4909,"[18, 1573, 807, 1204, 798]"
4910,"[120, 798, 47, 8, 38]"
4911,"[18, 1567, 1204, 480, 1573]"
4912,"[18, 1204, 1573, 661, 1457]"
4913,"[1597, 1563, 1585, 1584, 1596]"
4914,"[18, 807, 1679, 1567, 403]"
4915,"[1249, 1567, 16, 1006, 606]"
4916,"[1574, 811, 103, 884, 868]"
4917,"[1574, 18, 403, 884, 54]"
4918,"[1612, 1193, 1620, 1255, 1520]"
4919,"[1666, 425, 407, 419, 406]"
4920,"[37, 18, 868, 1404, 1453]"
4921,"[1670, 407, 406, 160, 1193]"
4922,"[18, 807, 1574, 1204, 403]"
4923,"[1193, 1620, 18, 1574, 1612]"
4924,"[403, 160, 18, 807, 610]"
4925,"[1748, 1453, 1582, 1730, 49]"
4926,"[18, 807, 1573, 57, 54]"
4927,"[1612, 884, 1193, 1574, 1620]"
4928,"[1809, 1863, 1643, 933, 452]"
4929,"[807, 1473, 1561, 18, 160]"
4930,"[1801, 623, 1863, 1799, 1664]"
4931,"[1620, 425, 1193, 1666, 1520]"
4932,"[403, 1603, 373, 672, 807]"
4933,"[1666, 419, 425, 1620, 1520]"
4934,"[419, 1620, 1193, 1666, 886]"
4935,"[936, 1574, 473, 884, 18]"
4936,"[1052, 886, 349, 885, 1584]"
4937,"[425, 933, 160, 930, 936]"
4938,"[403, 807, 18, 1204, 606]"
4939,"[18, 807, 1204, 1300, 1611]"
4940,"[901, 1157, 884, 1896, 1607]"
4941,"[1574, 18, 54, 58, 57]"
4942,"[403, 807, 1725, 1574, 18]"
4943,"[1612, 1629, 1603, 1538, 1040]"
4944,"[886, 1666, 1574, 419, 18]"
4945,"[18, 807, 1573, 1574, 160]"
4946,"[157, 158, 155, 1194, 63]"
4947,"[18, 1204, 606, 1607, 807]"
4948,"[1573, 18, 1897, 1922, 1574]"
4949,"[1620, 419, 1574, 425, 407]"
4950,"[1666, 1620, 1193, 1149, 419]"
4951,"[1666, 1620, 419, 1149, 407]"
4952,"[403, 473, 807, 1882, 884]"
4953,"[425, 1574, 927, 1520, 1666]"
4954,"[1666, 1574, 930, 1620, 425]"
4955,"[1670, 1809, 1300, 1252, 1596]"
4956,"[18, 1567, 807, 1204, 403]"
4957,"[1193, 1896, 1607, 1620, 1892]"
4958,"[807, 1574, 884, 403, 1267]"
4959,"[28, 6, 12, 1778, 1266]"
4960,"[1288, 1805, 807, 1302, 1250]"
